input_year,forecast_year,scenario_family,mask_scope,mask_kind,mask_name,masked_ticker,ticker,baseline_rank,masked_rank,signed_rank_delta,absolute_rank_delta,baseline_confidence,masked_confidence,confidence_delta,baseline_score,masked_score,score_delta,selected_feature_count,usable_feature_count,missing_selected_feature_count,ticker_directly_masked,sensitivity_label
2025,2026,B,per_ticker,category,vendor_xlsx,TAVHL,GUBRF,10,9,-1,1,1.0,1.0,0.0,0.6207,0.6208,0.0001,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,B,per_ticker,category,vendor_xlsx,TAVHL,HEKTS,40,40,0,0,0.9167,0.9167,0.0,0.2047,0.2059,0.0012,12,11,1,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,B,per_ticker,category,vendor_xlsx,TAVHL,KONTR,38,38,0,0,1.0,1.0,0.0,0.2742,0.2746,0.0004,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,B,per_ticker,category,vendor_xlsx,TAVHL,KRDMD,34,34,0,0,1.0,1.0,0.0,0.3513,0.3511,-0.0002,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,B,per_ticker,category,vendor_xlsx,TAVHL,KUYAS,32,32,0,0,0.9167,0.9167,0.0,0.374,0.3743,0.0003,12,11,1,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,B,per_ticker,category,vendor_xlsx,TAVHL,MAVI,28,28,0,0,1.0,1.0,0.0,0.4205,0.4214,0.0009,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,B,per_ticker,category,vendor_xlsx,TAVHL,MGROS,14,13,-1,1,1.0,1.0,0.0,0.5952,0.5955,0.0003,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,B,per_ticker,category,vendor_xlsx,TAVHL,MIATK,33,33,0,0,1.0,1.0,0.0,0.3557,0.3561,0.0004,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,B,per_ticker,category,vendor_xlsx,TAVHL,OYAKC,25,25,0,0,1.0,1.0,0.0,0.4722,0.4735,0.0013,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,B,per_ticker,category,vendor_xlsx,TAVHL,PASEU,31,31,0,0,0.8333,0.8333,0.0,0.386,0.386,0.0,12,10,2,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,B,per_ticker,category,vendor_xlsx,TAVHL,PETKM,37,37,0,0,0.9167,0.9167,0.0,0.3093,0.3105,0.0012,12,11,1,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,B,per_ticker,category,vendor_xlsx,TAVHL,PGSUS,12,12,0,0,1.0,1.0,0.0,0.6018,0.6022,0.0004,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,B,per_ticker,category,vendor_xlsx,TAVHL,SASA,35,35,0,0,1.0,1.0,0.0,0.3377,0.3381,0.0004,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,B,per_ticker,category,vendor_xlsx,TAVHL,SISE,8,7,-1,1,1.0,1.0,0.0,0.6304,0.6297,-0.0007,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,B,per_ticker,category,vendor_xlsx,TAVHL,TAVHL,3,14,11,11,1.0,0.8333,-0.1667,0.7021,0.5942,-0.1079,12,10,2,True,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,B,per_ticker,category,vendor_xlsx,TAVHL,TCELL,11,10,-1,1,1.0,1.0,0.0,0.6068,0.6081,0.0013,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,B,per_ticker,category,vendor_xlsx,TAVHL,THYAO,20,20,0,0,0.9167,0.9167,0.0,0.5155,0.5158,0.0003,12,11,1,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,B,per_ticker,category,vendor_xlsx,TAVHL,TOASO,16,16,0,0,1.0,1.0,0.0,0.5776,0.579,0.0014,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,B,per_ticker,category,vendor_xlsx,TAVHL,TRALT,7,6,-1,1,1.0,1.0,0.0,0.6398,0.6398,0.0,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,B,per_ticker,category,vendor_xlsx,TAVHL,TRMET,21,21,0,0,1.0,1.0,0.0,0.5146,0.5147,0.0001,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,B,per_ticker,category,vendor_xlsx,TAVHL,TSKB,30,30,0,0,1.0,1.0,0.0,0.4019,0.4037,0.0018,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,B,per_ticker,category,vendor_xlsx,TAVHL,TTKOM,2,2,0,0,1.0,1.0,0.0,0.7772,0.7766,-0.0006,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,B,per_ticker,category,vendor_xlsx,TAVHL,TUPRS,13,11,-2,2,1.0,1.0,0.0,0.6008,0.6025,0.0017,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,B,per_ticker,category,vendor_xlsx,TAVHL,TURSG,9,8,-1,1,1.0,1.0,0.0,0.6237,0.6241,0.0004,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,B,per_ticker,category,vendor_xlsx,TAVHL,ULKER,27,27,0,0,1.0,1.0,0.0,0.4655,0.4662,0.0007,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,B,per_ticker,category,vendor_xlsx,TCELL,AEFES,24,23,-1,1,1.0,1.0,0.0,0.4741,0.4747,0.0006,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,B,per_ticker,category,vendor_xlsx,TCELL,ARCLK,18,18,0,0,1.0,1.0,0.0,0.5382,0.5378,-0.0004,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,B,per_ticker,category,vendor_xlsx,TCELL,ASELS,1,1,0,0,1.0,1.0,0.0,0.8305,0.8298,-0.0007,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,B,per_ticker,category,vendor_xlsx,TCELL,ASTOR,19,19,0,0,1.0,1.0,0.0,0.5235,0.5225,-0.001,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,B,per_ticker,category,vendor_xlsx,TCELL,BIMAS,4,4,0,0,1.0,1.0,0.0,0.6832,0.6806,-0.0026,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,B,per_ticker,category,vendor_xlsx,TCELL,BRSAN,22,22,0,0,1.0,1.0,0.0,0.4969,0.4957,-0.0012,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,B,per_ticker,category,vendor_xlsx,TCELL,BTCIM,36,36,0,0,1.0,1.0,0.0,0.3151,0.3143,-0.0008,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,B,per_ticker,category,vendor_xlsx,TCELL,CANTE,39,39,0,0,1.0,1.0,0.0,0.2371,0.2363,-0.0008,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,B,per_ticker,category,vendor_xlsx,TCELL,CCOLA,23,24,1,1,1.0,1.0,0.0,0.4758,0.4742,-0.0016,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,B,per_ticker,category,vendor_xlsx,TCELL,CIMSA,17,17,0,0,1.0,1.0,0.0,0.5399,0.5403,0.0004,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,B,per_ticker,category,vendor_xlsx,TCELL,DOAS,29,29,0,0,1.0,1.0,0.0,0.404,0.4043,0.0003,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,B,per_ticker,category,vendor_xlsx,TCELL,DSTKF,15,14,-1,1,0.9167,0.9167,0.0,0.5853,0.5857,0.0004,12,11,1,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,B,per_ticker,category,vendor_xlsx,TCELL,ENKAI,5,5,0,0,1.0,1.0,0.0,0.6757,0.675,-0.0007,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,B,per_ticker,category,vendor_xlsx,TCELL,EREGL,26,26,0,0,1.0,1.0,0.0,0.4698,0.4674,-0.0024,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,B,per_ticker,category,vendor_xlsx,TCELL,FROTO,6,7,1,1,1.0,1.0,0.0,0.6406,0.6388,-0.0018,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,B,per_ticker,category,vendor_xlsx,TCELL,GUBRF,10,10,0,0,1.0,1.0,0.0,0.6207,0.6194,-0.0013,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,B,per_ticker,category,vendor_xlsx,TCELL,HEKTS,40,40,0,0,0.9167,0.9167,0.0,0.2047,0.2045,-0.0002,12,11,1,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,B,per_ticker,category,vendor_xlsx,TCELL,KONTR,38,38,0,0,1.0,1.0,0.0,0.2742,0.2732,-0.001,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,B,per_ticker,category,vendor_xlsx,TCELL,KRDMD,34,34,0,0,1.0,1.0,0.0,0.3513,0.3497,-0.0016,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,B,per_ticker,category,vendor_xlsx,TCELL,KUYAS,32,32,0,0,0.9167,0.9167,0.0,0.374,0.3729,-0.0011,12,11,1,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,B,per_ticker,category,vendor_xlsx,TCELL,MAVI,28,28,0,0,1.0,1.0,0.0,0.4205,0.4186,-0.0019,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,B,per_ticker,category,vendor_xlsx,TCELL,MGROS,14,13,-1,1,1.0,1.0,0.0,0.5952,0.5927,-0.0025,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,B,per_ticker,category,vendor_xlsx,TCELL,MIATK,33,33,0,0,1.0,1.0,0.0,0.3557,0.3547,-0.001,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,B,per_ticker,category,vendor_xlsx,TCELL,OYAKC,25,25,0,0,1.0,1.0,0.0,0.4722,0.4707,-0.0015,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,B,per_ticker,category,vendor_xlsx,TCELL,PASEU,31,31,0,0,0.8333,0.8333,0.0,0.386,0.386,0.0,12,10,2,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,B,per_ticker,category,vendor_xlsx,TCELL,PETKM,37,37,0,0,0.9167,0.9167,0.0,0.3093,0.3091,-0.0002,12,11,1,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,B,per_ticker,category,vendor_xlsx,TCELL,PGSUS,12,12,0,0,1.0,1.0,0.0,0.6018,0.5994,-0.0024,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,B,per_ticker,category,vendor_xlsx,TCELL,SASA,35,35,0,0,1.0,1.0,0.0,0.3377,0.3367,-0.001,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,B,per_ticker,category,vendor_xlsx,TCELL,SISE,8,8,0,0,1.0,1.0,0.0,0.6304,0.6297,-0.0007,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,B,per_ticker,category,vendor_xlsx,TCELL,TAVHL,3,3,0,0,1.0,1.0,0.0,0.7021,0.7004,-0.0017,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,B,per_ticker,category,vendor_xlsx,TCELL,TCELL,11,16,5,5,1.0,0.8333,-0.1667,0.6068,0.5555,-0.0513,12,10,2,True,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,B,per_ticker,category,vendor_xlsx,TCELL,THYAO,20,20,0,0,0.9167,0.9167,0.0,0.5155,0.5144,-0.0011,12,11,1,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,B,per_ticker,category,vendor_xlsx,TCELL,TOASO,16,15,-1,1,1.0,1.0,0.0,0.5776,0.5762,-0.0014,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,B,per_ticker,category,vendor_xlsx,TCELL,TRALT,7,6,-1,1,1.0,1.0,0.0,0.6398,0.6398,0.0,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,B,per_ticker,category,vendor_xlsx,TCELL,TRMET,21,21,0,0,1.0,1.0,0.0,0.5146,0.5133,-0.0013,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,B,per_ticker,category,vendor_xlsx,TCELL,TSKB,30,30,0,0,1.0,1.0,0.0,0.4019,0.4008,-0.0011,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,B,per_ticker,category,vendor_xlsx,TCELL,TTKOM,2,2,0,0,1.0,1.0,0.0,0.7772,0.7766,-0.0006,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,B,per_ticker,category,vendor_xlsx,TCELL,TUPRS,13,11,-2,2,1.0,1.0,0.0,0.6008,0.5996,-0.0012,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,B,per_ticker,category,vendor_xlsx,TCELL,TURSG,9,9,0,0,1.0,1.0,0.0,0.6237,0.6241,0.0004,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,B,per_ticker,category,vendor_xlsx,TCELL,ULKER,27,27,0,0,1.0,1.0,0.0,0.4655,0.4662,0.0007,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,B,per_ticker,category,vendor_xlsx,THYAO,AEFES,24,23,-1,1,1.0,1.0,0.0,0.4741,0.4747,0.0006,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,B,per_ticker,category,vendor_xlsx,THYAO,ARCLK,18,18,0,0,1.0,1.0,0.0,0.5382,0.5392,0.001,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,B,per_ticker,category,vendor_xlsx,THYAO,ASELS,1,1,0,0,1.0,1.0,0.0,0.8305,0.8315,0.001,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,B,per_ticker,category,vendor_xlsx,THYAO,ASTOR,19,19,0,0,1.0,1.0,0.0,0.5235,0.5253,0.0018,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,B,per_ticker,category,vendor_xlsx,THYAO,BIMAS,4,4,0,0,1.0,1.0,0.0,0.6832,0.6851,0.0019,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,B,per_ticker,category,vendor_xlsx,THYAO,BRSAN,22,21,-1,1,1.0,1.0,0.0,0.4969,0.4987,0.0018,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,B,per_ticker,category,vendor_xlsx,THYAO,BTCIM,36,36,0,0,1.0,1.0,0.0,0.3151,0.3157,0.0006,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,B,per_ticker,category,vendor_xlsx,THYAO,CANTE,39,39,0,0,1.0,1.0,0.0,0.2371,0.2377,0.0006,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,B,per_ticker,category,vendor_xlsx,THYAO,CCOLA,23,22,-1,1,1.0,1.0,0.0,0.4758,0.477,0.0012,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,B,per_ticker,category,vendor_xlsx,THYAO,CIMSA,17,17,0,0,1.0,1.0,0.0,0.5399,0.5403,0.0004,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,B,per_ticker,category,vendor_xlsx,THYAO,DOAS,29,28,-1,1,1.0,1.0,0.0,0.404,0.4043,0.0003,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,B,per_ticker,category,vendor_xlsx,THYAO,DSTKF,15,15,0,0,0.9167,0.9167,0.0,0.5853,0.5857,0.0004,12,11,1,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,B,per_ticker,category,vendor_xlsx,THYAO,ENKAI,5,5,0,0,1.0,1.0,0.0,0.6757,0.6767,0.001,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,B,per_ticker,category,vendor_xlsx,THYAO,EREGL,26,25,-1,1,1.0,1.0,0.0,0.4698,0.4719,0.0021,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,B,per_ticker,category,vendor_xlsx,THYAO,FROTO,6,6,0,0,1.0,1.0,0.0,0.6406,0.6417,0.0011,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,B,per_ticker,category,vendor_xlsx,THYAO,GUBRF,10,10,0,0,1.0,1.0,0.0,0.6207,0.6225,0.0018,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,B,per_ticker,category,vendor_xlsx,THYAO,HEKTS,40,40,0,0,0.9167,0.9167,0.0,0.2047,0.2059,0.0012,12,11,1,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,B,per_ticker,category,vendor_xlsx,THYAO,KONTR,38,38,0,0,1.0,1.0,0.0,0.2742,0.2746,0.0004,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,B,per_ticker,category,vendor_xlsx,THYAO,KRDMD,34,34,0,0,1.0,1.0,0.0,0.3513,0.3528,0.0015,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,B,per_ticker,category,vendor_xlsx,THYAO,KUYAS,32,32,0,0,0.9167,0.9167,0.0,0.374,0.3743,0.0003,12,11,1,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,B,per_ticker,category,vendor_xlsx,THYAO,MAVI,28,27,-1,1,1.0,1.0,0.0,0.4205,0.4214,0.0009,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,B,per_ticker,category,vendor_xlsx,THYAO,MGROS,14,14,0,0,1.0,1.0,0.0,0.5952,0.5971,0.0019,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,B,per_ticker,category,vendor_xlsx,THYAO,MIATK,33,33,0,0,1.0,1.0,0.0,0.3557,0.3561,0.0004,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,B,per_ticker,category,vendor_xlsx,THYAO,OYAKC,25,24,-1,1,1.0,1.0,0.0,0.4722,0.4735,0.0013,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,B,per_ticker,category,vendor_xlsx,THYAO,PASEU,31,30,-1,1,0.8333,0.8333,0.0,0.386,0.386,0.0,12,10,2,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,B,per_ticker,category,vendor_xlsx,THYAO,PETKM,37,37,0,0,0.9167,0.9167,0.0,0.3093,0.3105,0.0012,12,11,1,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,B,per_ticker,category,vendor_xlsx,THYAO,PGSUS,12,12,0,0,1.0,1.0,0.0,0.6018,0.6039,0.0021,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,B,per_ticker,category,vendor_xlsx,THYAO,SASA,35,35,0,0,1.0,1.0,0.0,0.3377,0.3381,0.0004,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,B,per_ticker,category,vendor_xlsx,THYAO,SISE,8,8,0,0,1.0,1.0,0.0,0.6304,0.6313,0.0009,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,B,per_ticker,category,vendor_xlsx,THYAO,TAVHL,3,3,0,0,1.0,1.0,0.0,0.7021,0.7035,0.0014,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,B,per_ticker,category,vendor_xlsx,THYAO,TCELL,11,11,0,0,1.0,1.0,0.0,0.6068,0.6081,0.0013,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
